StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1.1,Q2.1_First Click,Q2.1_Last Click,Q2.1_Page Submit,Q2.1_Click Count,Q2.2_1,Q2.4_First Click,Q2.4_Last Click,Q2.4_Page Submit,Q2.4_Click Count,Q2.3_1,Q2.6_First Click,Q2.6_Last Click,Q2.6_Page Submit,Q2.6_Click Count,Q2.5_1,Q2.8_First Click,Q2.8_Last Click,Q2.8_Page Submit,Q2.8_Click Count,Q2.7_1,Q3.2_First Click,Q3.2_Last Click,Q3.2_Page Submit,Q3.2_Click Count,Q3.1_1,Q3.4_First Click,Q3.4_Last Click,Q3.4_Page Submit,Q3.4_Click Count,Q3.3_1,Q3.6_First Click,Q3.6_Last Click,Q3.6_Page Submit,Q3.6_Click Count,Q3.5_1,Q3.8_First Click,Q3.8_Last Click,Q3.8_Page Submit,Q3.8_Click Count,Q3.7_1,Q4.1,Q4.2,Q4.3,Q4.4,Q4.5,Q4.6,Q4.7,Q4.8,Q4.9,Q4.10,Q4.11,Q4.12,Q4.13,Q4.14,Q4.15,Q4.16,mTurkCode,Q6 - Topics
2018-04-09 05:50:51,2018-04-09 05:55:04,IP Address,71.75.249.188,100,253,True,2018-04-09 05:55:05,R_2WHYFUpPTp8jfYk,,,,,35.069107055664,-80.530197143555,anonymous,EN,Yes,60.084,60.084,61.256,1,100,36.614,41.498,43.188,4,90,40.664,43.008,44.01,2,75,11.312,13.616,41.114,2,70,,,,,,,,,,,,,,,,,,,,,Female,45 - 54,Some college,Employed full time,Married,28112,Suburban,Yes,Right/Republican,White,"$50,000 - $59,999",Yes,Daily,Daily,Daily,Self/Spouse,8219822,
2018-04-09 05:51:18,2018-04-09 05:55:12,IP Address,99.105.80.78,100,234,True,2018-04-09 05:55:13,R_3qlNZxJDstPoXxG,,,,,41.386199951172,-81.791496276855,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,1.464,38.633,41.012,9,80,1.462,37.913,41.141,8,70,1.975,37.435,41.596,12,50,2.547,38.195,41.084,13,70,Female,65 - 74,4 year degree,Employed full time,Divorced,44130,Suburban,Rather not say,Left/Democrat,White,"$20,000 - $29,999",Yes,Daily,Daily,Weekly,Self/Spouse,2011164,
2018-04-09 05:50:55,2018-04-09 05:55:19,IP Address,73.110.11.236,100,264,True,2018-04-09 05:55:20,R_1jHCvSV6HmpONp6,,,,,41.888900756836,-87.797798156738,anonymous,EN,Yes,7.048,40.97,41.842,20,31,8.613,25.524,43.452,2,31,10.164,10.164,42.303,1,42,12.507,12.507,41.614,1,84,,,,,,,,,,,,,,,,,,,,,Female,25 - 34,2 year degree,Employed full time,Married,60641,Urban,Yes,Left/Democrat,White,"$80,000 - $89,999",Yes,Daily,Daily,Daily,Self/Spouse,8333467,
2018-04-09 05:51:10,2018-04-09 05:55:20,IP Address,73.17.86.92,100,249,True,2018-04-09 05:55:20,R_BE4VLq5TkOKqZWh,,,,,43.032302856445,-71.199203491211,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,22.191,22.191,41.297,1,21,35.054,35.054,41.172,1,82,27.524,27.524,46.058,1,55,59.962,66.267,66.856,2,77,Female,25 - 34,Professional degree,Employed full time,Married,03857,Suburban,Yes,Right/Republican,White,"$70,000 - $79,999",Yes,Daily,Daily,Daily,Self/Spouse,534972,
2018-04-09 05:50:18,2018-04-09 05:55:23,IP Address,107.175.81.234,100,304,True,2018-04-09 05:55:23,R_1PY5YKu3dPQaGvj,,,,,42.88639831543,-78.87809753418,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,1.702,6.546,56.363,3,91,3.71,3.71,52.418,1,96,3.032,3.032,42.05,1,97,3.45,3.45,46.881,1,96,Male,25 - 34,4 year degree,Employed full time,Never married,90016,Urban,Yes,Right/Republican,Black or African American,"$100,000 - $149,999",No,Weekly,Daily,Daily,Work,8133663,
2018-04-09 05:51:07,2018-04-09 05:55:24,IP Address,174.234.139.212,100,257,True,2018-04-09 05:55:25,R_3JhgpXNvuoJybvv,,,,,38.625305175781,-90.269401550293,anonymous,EN,Yes,15.211,41.166,42.494,14,73,14.541,27.468,43.065,12,25,12.725,36.64,41.728,12,79,5.54,33.612,44.243,7,64,,,,,,,,,,,,,,,,,,,,,Male,25 - 34,4 year degree,Employed full time,Never married,63125,Suburban,Yes,Left/Democrat,Black or African American,"$30,000 - $39,999",Yes,Daily,Daily,Daily,Self/Spouse,1357611,
2018-04-09 05:51:06,2018-04-09 05:55:25,IP Address,68.107.152.84,100,259,True,2018-04-09 05:55:26,R_2zbzTIu2u6cD5Ge,,,,,36.796798706055,-76.176696777344,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,44.056,49.108,51.075,2,0,10.981,40.166,42.65,2,0,33.883,34.876,42.153,2,0,10.546,10.546,41.557,1,100,Male,55 - 64,2 year degree,Retired,Married,23455,Suburban,Yes,Middle/Independent,White,"$20,000 - $29,999",Yes,Daily,Daily,I am currently not working,Self/Spouse,7307375,
2018-04-09 05:50:41,2018-04-09 05:55:25,IP Address,100.4.7.70,100,284,True,2018-04-09 05:55:26,R_3hhm1ViN70RwB8v,,,,,37.009002685547,-76.386901855469,anonymous,EN,Yes,5.602,39.013,43.732,18,74,3.462,12.875,47.665,6,75,2.882,8.438,43.177,3,31,2.196,10.903,44.818,5,90,,,,,,,,,,,,,,,,,,,,,Male,35 - 44,Some college,Employed part time,Never married,23401,Rural,Yes,Right/Republican,White,"$10,000 - $19,999",No,Daily,Daily,Weekly,Self/Spouse,845592,
2018-04-09 05:51:42,2018-04-09 05:55:38,IP Address,97.70.44.151,100,236,True,2018-04-09 05:55:39,R_3Eyi9xGJGm9kojh,,,,,42.397094726562,-83.373199462891,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,31.68,34.058,43.422,3,30,52.79,52.79,54.109,1,20,21.69,21.69,41.394,1,41,21.803,21.803,41.932,1,83,Female,35 - 44,4 year degree,Employed full time,Married,48150,Suburban,Yes,Left/Democrat,White,"$60,000 - $69,999",Yes,Daily,Daily,Daily,Self/Spouse,532820,
2018-04-09 05:50:26,2018-04-09 05:55:52,IP Address,199.111.230.240,100,326,True,2018-04-09 05:55:53,R_RFzJ9jxltr0bys9,,,,,38.088806152344,-78.559196472168,anonymous,EN,Yes,8.033,38.892,41.106,11,61,19.566,19.579,122.061,2,29,3.825,3.825,43.191,1,71,3.038,3.038,41.335,1,90,,,,,,,,,,,,,,,,,,,,,Male,25 - 34,Professional degree,Student,Never married,22201,Urban,Yes,Left/Democrat,White,"More than $150,000",No,Daily,Daily,Daily,Self/Spouse,8211982,
2018-04-09 05:51:40,2018-04-09 05:56:09,IP Address,71.47.129.32,100,268,True,2018-04-09 05:56:09,R_2CWhEJfBKnZxNx4,,,,,28.618499755859,-81.433601379395,anonymous,EN,Yes,11.982,19.601,42.401,2,35,14.782,24.427,42.072,4,60,8.582,9.134,42.372,2,0,13.62,17.666,41.473,3,80,,,,,,,,,,,,,,,,,,,,,Male,55 - 64,4 year degree,Disabled,Divorced,32808,Suburban,Yes,Left/Democrat,White,"$10,000 - $19,999",No,I do not have a mobile phone,Daily,I am currently not working,Self/Spouse,4981227,
2018-04-09 05:52:08,2018-04-09 05:56:10,IP Address,184.101.117.174,100,241,True,2018-04-09 05:56:10,R_3Mm02c2czqeeeTI,,,,,33.397201538086,-111.78579711914,anonymous,EN,Yes,35.47,35.47,41.516,1,94,47.946,47.946,48.956,1,36,39.104,39.104,41.024,1,7,44.344,44.344,45.15,1,91,,,,,,,,,,,,,,,,,,,,,Female,55 - 64,2 year degree,Employed full time,Married,85123,Rural,Yes,Right/Republican,White,"$100,000 - $149,999",Yes,Daily,Daily,Daily,Self/Spouse,5896251,
2018-04-09 05:51:45,2018-04-09 05:56:20,IP Address,107.140.133.15,100,275,True,2018-04-09 05:56:21,R_2RRiQnDLrHvwUKk,,,,,35.074005126953,-81.212898254395,anonymous,EN,Yes,6.849,48.758,50.905,6,34,33.309,42.33,43.618,3,15,43.071,43.071,44.327,1,40,5.399,48.026,48.189,11,45,,,,,,,,,,,,,,,,,,,,,Female,25 - 34,High school graduate,Unemployed looking for work,Married,29710,Suburban,Yes,Middle/Independent,White,"$60,000 - $69,999",Yes,Daily,Daily,I am currently not working,Self/Spouse,2951670,
2018-04-09 05:52:25,2018-04-09 05:56:21,IP Address,104.240.177.113,100,236,True,2018-04-09 05:56:21,R_RQ6uCYsXGrugy3v,,,,,39.960906982422,-81.536499023438,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,31.751,31.751,41.687,1,33,10.264,10.264,41.941,1,15,20.014,20.014,41.856,1,40,22.006,22.006,41.809,1,100,Female,55 - 64,Some college,Employed full time,Widowed,45144,Rural,No,Middle/Independent,White,"$20,000 - $29,999",Yes,Daily,Daily,Never,Self/Spouse,6592029,
2018-04-09 05:52:19,2018-04-09 05:56:24,IP Address,24.59.80.184,100,245,True,2018-04-09 05:56:25,R_2xX0TaUMNiety4l,,,,,43.24560546875,-75.480201721191,anonymous,EN,Yes,29.844,38.632,42.234,2,61,2.256,35.532,42.669,4,72,28.18,29.864,42.409,2,0,29.632,32.477,46.902,3,91,,,,,,,,,,,,,,,,,,,,,Female,45 - 54,2 year degree,Employed part time,Widowed,13440,Suburban,Yes,Right/Republican,White,"$40,000 - $49,999",No,Daily,Daily,Never,Self/Spouse,5907102,
2018-04-09 05:50:13,2018-04-09 05:56:45,IP Address,24.161.38.219,100,391,True,2018-04-09 05:56:45,R_vk0P9MiFZ16SnMl,,,,,41.354598999023,-74.00170135498,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,7.3,67.438,69.204,4,22,4.943,28.154,42.619,12,41,2.373,171.151,172.656,4,11,17.41,24.594,43.403,4,71,Female,35 - 44,Some college,Employed part time,Divorced,12550,Suburban,Yes,Right/Republican,White,"$40,000 - $49,999",Yes,Daily,Daily,Daily,Self/Spouse,7255576,
2018-04-09 05:52:24,2018-04-09 05:56:45,IP Address,68.58.151.2,100,261,True,2018-04-09 05:56:46,R_2A1exP7qW77d8rP,,,,,39.727005004883,-85.890800476074,anonymous,EN,Yes,35.317,38.118,41.53,2,70,51.548,51.584,53.566,2,60,35.255,39.096,41.498,3,9,51.401,51.401,53.268,1,33,,,,,,,,,,,,,,,,,,,,,Female,35 - 44,Some college,Unemployed not looking for work,Married,46140,Suburban,Yes,Left/Democrat,White,"Less than $10,000",No,Less than once a month,Daily,I am currently not working,Self/Spouse,8928279,
2018-04-09 05:52:54,2018-04-09 05:57:00,IP Address,172.58.185.222,100,245,True,2018-04-09 05:57:00,R_1OP4ZCxj759tCET,,,,,38.967193603516,-76.959197998047,anonymous,EN,Yes,0.254,43.243,43.983,31,76,1.391,32.21,40.924,9,66,2.397,38.958,40.91,20,38,3.303,30.255,41.11,9,35,,,,,,,,,,,,,,,,,,,,,Male,25 - 34,4 year degree,Unemployed looking for work,Never married,21703,Urban,Yes,Left/Democrat,White,"$20,000 - $29,999",No,Daily,Weekly,Daily,Self/Spouse,5330244,
2018-04-09 05:51:24,2018-04-09 05:57:02,IP Address,97.123.110.179,100,338,True,2018-04-09 05:57:03,R_25YEO8J2Fq9XPQn,,,,,35.069396972656,-106.57740020752,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,52.694,52.694,53.786,1,25,55.564,55.564,56.432,1,40,65.296,65.296,66.16,1,10,66.902,66.902,67.586,1,50,Male,25 - 34,2 year degree,Unemployed not looking for work,Never married,88030,Rural,Yes,Left/Democrat,White,"$40,000 - $49,999",No,Never,Daily,I am currently not working,Self/Spouse,2959255,
2018-04-09 05:52:45,2018-04-09 05:57:10,IP Address,70.186.214.158,100,264,True,2018-04-09 05:57:11,R_XBWddnQblu8eFI5,,,,,36.764602661133,-76.198997497559,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,29.628,29.628,42.322,1,74,42.125,42.125,43.289,1,35,30.614,30.614,48.167,1,70,14.494,14.494,41.614,1,86,Female,45 - 54,4 year degree,Employed full time,Married,23323,Urban,Yes,Right/Republican,White,"$40,000 - $49,999",Yes,Daily,Daily,Daily,Self/Spouse,7366437,
2018-04-09 05:50:31,2018-04-09 05:57:23,IP Address,76.217.138.112,100,411,True,2018-04-09 05:57:23,R_2RWWTdKj4OGdFWz,,,,,29.317092895508,-98.55549621582,anonymous,EN,Yes,4.791,29.575,57.66,3,19,1.268,13.386,123.627,3,21,3.614,6.994,53.06,3,81,3.745,8.288,99.931,3,83,,,,,,,,,,,,,,,,,,,,,Female,35 - 44,Some college,Employed full time,Married,78229,Suburban,No,Left/Democrat,Black or African American,"$50,000 - $59,999",Yes,Daily,Daily,Daily,Self/Spouse,8185975,
2018-04-09 05:51:51,2018-04-09 05:57:37,IP Address,142.196.129.55,100,345,True,2018-04-09 05:57:38,R_2zr2mLja3g8ySSe,,,,,28.579193115234,-81.394302368164,anonymous,EN,Yes,43.939,43.939,44.754,1,80,63.579,63.579,64.542,1,30,51.146,51.146,51.947,1,90,91.08,93.174,94.273,2,65,,,,,,,,,,,,,,,,,,,,,Male,25 - 34,Professional degree,Employed full time,Married,32803,Urban,Yes,Right/Republican,White,"$70,000 - $79,999",Yes,Daily,Daily,Daily,Self/Spouse,9651842,
2018-04-09 05:52:55,2018-04-09 05:57:44,IP Address,71.71.231.56,100,289,True,2018-04-09 05:57:44,R_3qWlOZddyAG5Qk6,,,,,35.069107055664,-80.530197143555,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,2.617,39.271,50.149,6,75,1.996,43.878,44.777,12,2,4.585,55.84,56.542,4,3,3.386,22.478,62.741,3,30,Female,45 - 54,4 year degree,Employed part time,Married,28079,Suburban,Yes,Right/Republican,White,"$20,000 - $29,999",Yes,Daily,Daily,Never,Self/Spouse,8172637,
2018-04-09 05:52:17,2018-04-09 05:57:50,IP Address,208.81.216.8,100,332,True,2018-04-09 05:57:50,R_XYU0RHKe63hOFJT,,,,,39.136505126953,-84.432502746582,anonymous,EN,Yes,19.52,22.104,42.04,3,50,14.314,14.314,57.82,1,35,25.822,25.822,48.074,1,50,13.572,23.024,63.076,2,75,,,,,,,,,,,,,,,,,,,,,Male,35 - 44,Some college,Employed full time,Divorced,45220,Urban,Yes,Middle/Independent,White,"More than $150,000",Yes,Daily,Daily,Daily,Self/Spouse,5084257,
2018-04-09 05:52:24,2018-04-09 05:58:00,IP Address,76.118.104.191,100,336,True,2018-04-09 05:58:00,R_3CCWrgrEfJ8C9DZ,,,,,41.635406494141,-70.943496704102,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,68.553,68.553,71.726,1,40,53.866,53.866,55.357,1,52,48.324,48.324,49.303,1,40,47.659,47.659,49.221,1,65,Female,35 - 44,2 year degree,Employed full time,Married,02745,Rural,Yes,Right/Republican,White,"$30,000 - $39,999",Yes,Daily,Daily,Less than once a month,Self/Spouse,1925906,
2018-04-09 05:53:27,2018-04-09 05:58:07,IP Address,170.185.202.19,100,280,True,2018-04-09 05:58:08,R_AB3yLf5tvnrWY93,,,,,38.214492797852,-85.205299377441,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,16.143,16.143,41.138,1,59,8.744,8.744,42.384,1,65,13.047,59.864,72.69,4,62,6.692,6.692,42.321,1,73,Female,25 - 34,Professional degree,Employed full time,Married,,Rural,Yes,Middle/Independent,White,"$90,000 - $99,999",Yes,Daily,Daily,Daily,Self/Spouse,7256683,
2018-04-09 05:53:30,2018-04-09 05:58:11,IP Address,70.62.111.2,100,280,True,2018-04-09 05:58:11,R_sTK80bCLqm6rKIV,,,,,35.481292724609,-78.351402282715,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,7.251,33.08,41.278,4,76,5.694,5.694,41.739,1,44,5.784,5.784,48.404,1,26,22.996,22.996,86.784,1,76,Female,45 - 54,4 year degree,Employed full time,Divorced,27577,Suburban,Yes,Middle/Independent,White,"$30,000 - $39,999",Yes,Daily,Daily,Daily,Self/Spouse,7757170,
2018-04-09 05:54:14,2018-04-09 05:58:14,IP Address,73.100.32.148,100,239,True,2018-04-09 05:58:14,R_2SiaKU9Z2n3NRVr,,,,,43.187103271484,-70.910003662109,anonymous,EN,Yes,34.183,46.112,46.854,2,57,4.637,34.713,40.938,2,11,4.597,4.597,41.137,1,73,13.559,48.22,49.09,2,13,,,,,,,,,,,,,,,,,,,,,Male,45 - 54,Some college,Employed full time,Married,03901,Rural,Yes,Middle/Independent,White,"$80,000 - $89,999",No,Weekly,Daily,Daily,Self/Spouse,3634014,
2018-04-09 05:52:05,2018-04-09 05:58:19,IP Address,74.254.109.194,100,373,True,2018-04-09 05:58:19,R_yWsWufn4zrDGfDP,,,,,30.420303344727,-84.253898620605,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,128.113,134.195,134.915,2,50,1.725,16.225,48.457,4,100,80.905,80.905,81.849,1,75,16.418,16.418,41.762,1,50,Female,18 - 24,Some college,Employed full time,Never married,32211,Suburban,Rather not say,Middle/Independent,Black or African American,"$30,000 - $39,999",No,Daily,Daily,Daily,Self/Spouse,1418454,
2018-04-09 05:53:37,2018-04-09 05:58:23,IP Address,67.44.177.66,100,285,True,2018-04-09 05:58:23,R_3r1Zxj1zPKzVE8C,,,,,37.751007080078,-97.821998596191,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,21.073,40.459,41.604,7,70,21.899,28.716,41.671,4,55,1.252,59.72,61.01,3,13,1.663,40.575,41.7,9,69,Female,35 - 44,High school graduate,Employed full time,Married,64649,Rural,Yes,Right/Republican,White,"$50,000 - $59,999",Yes,Daily,Daily,Daily,Self/Spouse,7042746,
2018-04-09 05:53:43,2018-04-09 05:58:32,IP Address,212.112.180.114,100,289,True,2018-04-09 05:58:33,R_3OeT74Eo3Fch9yA,,,,,57.716705322266,11.966705322266,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,1.761,42.725,43.438,21,87,1.532,5.118,70.788,6,85,2.946,3.995,76.968,2,54,1.393,45.524,46.659,10,36,Male,25 - 34,2 year degree,Employed part time,Widowed,91737,Suburban,Rather not say,Middle/Independent,White,"$40,000 - $49,999",No,Daily,Weekly,Weekly,Self/Spouse,9383168,
2018-04-09 05:52:56,2018-04-09 05:58:36,IP Address,72.94.223.57,100,339,True,2018-04-09 05:58:37,R_2VlvtQkUKYKBu42,,,,,40.502105712891,-75.376502990723,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,2.958,45.609,47.103,6,84,6.909,89.394,89.644,4,12,3.028,38.699,42.359,15,41,4.968,80.071,80.438,4,71,Female,35 - 44,Professional degree,Employed part time,Married,19608,Suburban,Yes,Right/Republican,White,"$60,000 - $69,999",Yes,Daily,Daily,Daily,Self/Spouse,7848884,
2018-04-09 05:50:48,2018-04-09 05:58:38,IP Address,67.8.168.70,100,470,True,2018-04-09 05:58:39,R_1fdgnDzMIk2Idxj,,,,,28.389892578125,-81.436599731445,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,42.301,42.301,149.119,1,80,5.666,41.44,41.807,2,71,36.654,36.654,59.617,1,59,153.921,153.921,154.765,1,30,Male,35 - 44,Some college,Employed full time,Married,32836,Urban,Yes,Left/Democrat,Asian,"$40,000 - $49,999",Yes,Daily,Daily,Daily,Self/Spouse,1729488,
2018-04-09 05:53:52,2018-04-09 05:58:40,IP Address,71.72.59.83,100,288,True,2018-04-09 05:58:41,R_3PtKT2Q9qqQYpZP,,,,,42.126495361328,-80.059997558594,anonymous,EN,Yes,45.499,45.499,47.384,1,82,52.495,52.495,53.935,1,30,43.468,43.468,44.768,1,71,47.528,47.528,49.578,1,61,,,,,,,,,,,,,,,,,,,,,Male,35 - 44,2 year degree,Employed full time,Never married,16502,Urban,Yes,Middle/Independent,White,"$70,000 - $79,999",No,Daily,Daily,Daily,Self/Spouse,3412865,
2018-04-09 05:54:31,2018-04-09 05:58:42,IP Address,75.190.44.131,100,251,True,2018-04-09 05:58:43,R_3g7wl9YBcMfbNQ9,,,,,35.419799804688,-80.674797058105,anonymous,EN,Yes,28.856,29.791,42.103,2,9,30.162,31.231,41.708,2,19,8.599,9.864,41.152,2,0,5.45,5.45,50.116,1,45,,,,,,,,,,,,,,,,,,,,,Female,35 - 44,Professional degree,Employed part time,Never married,28027,Suburban,Yes,Left/Democrat,White,"$10,000 - $19,999",No,Daily,Daily,Daily,Self/Spouse,9988139,
2018-04-09 05:52:54,2018-04-09 05:58:45,IP Address,174.60.171.175,100,351,True,2018-04-09 05:58:46,R_1rijf1OokBr4FLZ,,,,,40.377593994141,-76.795700073242,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,36.837,38.979,41.457,2,98,36.612,40.605,42.393,2,72,34.078,34.102,41.723,2,84,31.827,36.587,41.271,2,97,Female,35 - 44,4 year degree,Unemployed not looking for work,Married,17112,Suburban,Yes,Right/Republican,White,"$100,000 - $149,999",Yes,Daily,Daily,I am currently not working,Self/Spouse,5614018,
2018-04-09 05:54:58,2018-04-09 05:59:02,IP Address,66.66.232.146,100,244,True,2018-04-09 05:59:03,R_RqRhB60VYeLjgoV,,,,,43.167007446289,-77.603401184082,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,8.16,37.94,41.093,4,60,9.998,9.998,42.636,1,94,3.264,3.264,61.899,1,0,13.69,13.69,41.578,1,81,Female,25 - 34,2 year degree,Unemployed not looking for work,Married,14620,Urban,Yes,Left/Democrat,White,"$20,000 - $29,999",Yes,Daily,Daily,I am currently not working,Self/Spouse,5370978,
2018-04-09 05:55:01,2018-04-09 05:59:05,IP Address,68.33.90.190,100,243,True,2018-04-09 05:59:06,R_3q9H6nkN3Sm5Qp8,,,,,39.281097412109,-76.651496887207,anonymous,EN,Yes,25.391,41.285,42.942,3,70,36.782,41.402,42.214,4,35,16.381,16.381,46.353,1,86,27.043,38.504,41.118,2,40,,,,,,,,,,,,,,,,,,,,,Male,18 - 24,Some college,"Employed part time,Student",Never married,34203,Suburban,Yes,Middle/Independent,White,"$30,000 - $39,999",No,Daily,Daily,Weekly,Parents,5612565,
2018-04-09 05:55:16,2018-04-09 05:59:27,IP Address,24.247.125.85,100,251,True,2018-04-09 05:59:27,R_3LZNQfCGaCLb4V5,,,,,42.268295288086,-85.61669921875,anonymous,EN,Yes,26.313,40.143,46.104,6,25,36.668,37.519,41.038,2,26,29.677,31.358,42.861,3,17,32.938,33.404,41.712,2,60,,,,,,,,,,,,,,,,,,,,,Female,35 - 44,2 year degree,Employed part time,Married,49006,Urban,Yes,Left/Democrat,White,"$40,000 - $49,999",Yes,Never,Daily,Never,Self/Spouse,819546,
2018-04-09 05:55:31,2018-04-09 05:59:33,IP Address,98.239.45.6,100,242,True,2018-04-09 05:59:34,R_2CBUry4JJeKURMP,,,,,32.394302368164,-93.728500366211,anonymous,EN,Yes,47.504,47.915,49.457,2,70,11.161,11.161,41.217,1,20,24.746,25.373,41.139,2,20,49.285,49.285,49.949,1,95,,,,,,,,,,,,,,,,,,,,,Male,35 - 44,Professional degree,Employed full time,Separated,71106,Suburban,Yes,Middle/Independent,White,"$70,000 - $79,999",Yes,Daily,Daily,Daily,Self/Spouse,2018715,
2018-04-09 05:55:04,2018-04-09 05:59:38,IP Address,97.97.131.200,100,273,True,2018-04-09 05:59:38,R_2UXXuYudh64xnD3,,,,,27.947494506836,-81.920402526855,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,2.853,49.979,50.992,20,60,4.224,18.976,42.267,17,72,0.894,33.106,42.556,5,35,2.928,62.383,63.124,12,65,Female,45 - 54,4 year degree,Unemployed not looking for work,Married,33813,Rural,Yes,Right/Republican,White,"$60,000 - $69,999",Yes,Daily,Daily,I am currently not working,Self/Spouse,9377726,
2018-04-09 05:54:14,2018-04-09 05:59:44,IP Address,71.215.148.52,100,330,True,2018-04-09 05:59:44,R_ey9SgO9sjF08Bih,,,,,26.623092651367,-81.875396728516,anonymous,EN,Yes,11.9,50.502,54.637,3,71,3.229,48.52,49.407,4,41,1.979,34.981,51.109,9,40,8.041,54.118,55.289,8,79,,,,,,,,,,,,,,,,,,,,,Male,25 - 34,Professional degree,Employed full time,Married,34135,Suburban,Yes,Left/Democrat,White,"$50,000 - $59,999",No,Daily,Daily,Daily,Self/Spouse,7838953,
2018-04-09 05:53:41,2018-04-09 06:00:06,IP Address,47.134.181.168,100,384,True,2018-04-09 06:00:06,R_2S2mmGfzLe9E78t,,,,,35.610000610352,-80.98819732666,anonymous,EN,Yes,53.173,53.173,54.556,1,80,62.818,62.818,64.724,1,60,60.91,60.91,63.136,1,85,62.342,62.342,64.879,1,85,,,,,,,,,,,,,,,,,,,,,Female,65 - 74,2 year degree,Retired,Divorced,28673,Rural,Yes,Left/Democrat,White,"$40,000 - $49,999",Yes,Daily,Daily,I am currently not working,Self/Spouse,161463,
2018-04-09 05:53:01,2018-04-09 06:00:12,IP Address,74.110.73.181,100,430,True,2018-04-09 06:00:12,R_2zIMwvx4a8k5Dme,,,,,39.629104614258,-77.712799072266,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,142.155,142.155,142.976,1,25,59.844,59.844,61.101,1,25,81.803,81.803,82.421,1,52,47.847,47.847,49.259,1,91,Female,25 - 34,4 year degree,Employed full time,Married,20874,Suburban,Yes,Left/Democrat,White,"$50,000 - $59,999",Yes,Daily,Daily,Daily,Self/Spouse,2786336,
2018-04-09 05:56:07,2018-04-09 06:00:13,IP Address,73.87.67.10,100,245,True,2018-04-09 06:00:13,R_a3Ov7OZhmajjuU1,,,,,39.295501708984,-75.569801330566,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,23,39.211,41.065,7,67,23.09,23.142,41.074,2,74,20.462,20.462,41.541,1,100,24.436,24.495,44.549,2,73,Female,25 - 34,High school graduate,Unemployed not looking for work,Married,19901,Urban,Yes,Left/Democrat,White,"$30,000 - $39,999",Yes,Weekly,Daily,I am currently not working,Self/Spouse,4783141,
2018-04-09 05:56:19,2018-04-09 06:00:23,IP Address,67.186.11.212,100,244,True,2018-04-09 06:00:24,R_2usMqAXV9I6igHK,,,,,40.807601928711,-79.421997070312,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,8.854,42.776,44.751,2,43,39.154,39.154,40.934,1,52,32.852,42.229,42.859,2,55,38.96,38.96,58.143,1,40,Male,25 - 34,Professional degree,Employed full time,Never married,16229,Rural,Yes,Left/Democrat,White,"$80,000 - $89,999",No,Daily,Daily,Daily,Self/Spouse,1804828,
2018-04-09 05:54:42,2018-04-09 06:00:29,IP Address,108.184.205.177,100,347,True,2018-04-09 06:00:30,R_3DqnI4kctzufzvT,,,,,33.747406005859,-117.99389648438,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,49.726,49.726,51.228,1,82,73.524,73.524,74.914,1,68,56.582,56.582,58.084,1,66,7.37,23.414,54.814,2,28,Male,35 - 44,4 year degree,Employed part time,Never married,92683,Urban,No,Left/Democrat,Asian,"$40,000 - $49,999",Yes,Daily,Daily,Daily,Self/Spouse,8859674,
2018-04-09 05:52:18,2018-04-09 06:00:34,IP Address,71.47.218.149,100,496,True,2018-04-09 06:00:35,R_2QXmtogk2y4NOYJ,,,,,28.149002075195,-80.652801513672,anonymous,EN,Yes,2.804,31.707,41.804,6,92,10.345,15.532,217.179,3,24,16.507,16.507,125.444,1,92,13.761,13.761,42.356,1,91,,,,,,,,,,,,,,,,,,,,,Male,35 - 44,2 year degree,Employed full time,Never married,32934,Suburban,Yes,Middle/Independent,White,"$30,000 - $39,999",Yes,Daily,,Daily,Self/Spouse,6579319,
